x_value,cpu_perc
130576,3.0
130577,2.8
130578,2.5
130579,5.0
130580,3.5
130581,5.2
130582,2.3
130583,4.2
130584,2.5
130585,2.3
130586,3.0
130587,2.0
130588,2.5
130589,2.0
130590,3.3
130591,3.0
130592,2.5
130593,4.3
130594,2.0
130595,3.5
130596,2.8
130597,2.5
130598,3.3
130599,2.0
130600,3.2
130601,2.7
130602,1.8
130603,3.5
130604,2.8
130605,2.8
130606,3.0
130607,2.5
130608,2.0
130609,4.8
130610,2.8
130611,2.7
130612,2.5
130613,3.5
130614,1.8
130615,2.0
130616,2.2
130617,1.8
130618,2.0
130619,2.8
130620,4.0
130621,2.5
130622,4.3
130623,5.0
130624,2.0
130625,3.2
130626,1.8
130627,3.3
130628,2.5
130629,2.5
130630,2.7
130631,2.0
130632,12.3
130633,16.7
130634,3.3
130635,2.5
130636,2.5
130637,2.0
130638,2.5
130639,4.3
130640,5.2
130641,4.3
130642,3.2
130643,3.8
130644,1.8
130645,3.0
130646,2.0
130647,2.2
130648,2.5
130649,2.5
130650,3.0
130651,2.0
130652,2.8
130653,3.8
130654,1.8
130655,3.7
130656,2.0
130657,4.3
130658,4.2
130659,2.3
130660,2.3
130661,2.8
130662,2.3
130663,3.7
130664,3.0
130665,5.5
130666,1.7
130667,2.7
130668,2.3
130669,2.8
130670,2.0
130671,1.5
130672,1.8
130673,3.5
130674,2.3
130675,1.8
130676,4.3
130677,2.7
130678,3.3
130679,3.0
130680,2.8
130681,1.5
130682,2.8
130683,3.5
130684,3.2
130685,2.3
130686,2.7
130687,2.5
130688,4.5
130689,3.5
130690,3.0
130691,2.8
130692,2.8
130693,4.5
130694,2.8
130695,4.8
130696,1.8
130697,1.8
130698,3.0
130699,2.3
130700,3.8
130701,3.3
130702,1.8
130703,4.2
130704,2.0
130705,3.2
130706,3.0
130707,2.3
130708,2.5
130709,1.8
130710,3.0
130711,4.8
130712,3.3
130713,4.5
130714,2.3
130715,3.5
130716,2.5
130717,3.0
130718,4.7
130719,3.0
130720,5.3
130721,2.5
130722,16.0
130723,5.3
130724,3.0
130725,5.5
130726,2.0
130727,2.0
130728,1.7
130729,2.5
130730,2.0
130731,2.3
130732,2.8
130733,4.8
130734,2.8
130735,3.5
130736,2.0
130737,1.3
130738,1.8
130739,2.0
130740,3.0
130741,2.3
130742,1.8
130743,4.7
130744,1.8
130745,1.3
130746,2.0
130747,2.8
130748,2.5
130749,1.3
130750,1.7
130751,1.7
130752,1.5
130753,4.3
130754,2.0
130755,5.2
130756,3.0
130757,2.2
130758,2.3
130759,3.2
130760,2.0
130761,3.5
130762,1.8
130763,3.0
130764,1.8
130765,2.5
130766,2.3
130767,1.3
130768,2.5
130769,2.0
130770,2.8
130771,1.5
130772,2.3
130773,3.5
130774,1.5
130775,5.5
130776,1.5
130777,2.8
130778,3.0
130779,2.0
130780,2.3
130781,2.5
130782,5.0
130783,3.3
130784,1.5
130785,2.5
130786,3.3
130787,1.8
130788,3.0
130789,2.3
130790,1.8
130791,2.0
130792,2.5
130793,4.7
130794,1.8
130795,1.8
130796,2.7
130797,2.5
130798,2.0
130799,1.8
130800,3.3
130801,3.2
130802,5.3
130803,4.5
130804,2.0
130805,1.7
130806,3.0
130807,2.8
130808,4.2
130809,1.3
130810,4.5
130811,2.3
130812,2.5
130813,4.5
130814,2.5
130815,3.0
130816,2.5
130817,2.0
130818,4.8
130819,3.2
130820,3.2
130821,4.3
130822,1.5
130823,5.0
130824,1.8
130825,3.0
130826,2.3
130827,1.8
130828,4.5
130829,2.5
130830,3.0
130831,2.5
130832,3.0
130833,4.3
130834,1.8
130835,4.5
130836,2.7
130837,3.0
130838,2.5
130839,2.3
130840,3.3
130841,2.5
130842,3.0
130843,5.3
130844,2.3
130845,3.2
130846,4.0
130847,2.0
130848,3.2
130849,3.0
130850,2.2
130851,2.8
130852,2.7
130853,3.7
130854,2.5
130855,3.0
130856,2.3
130857,2.0
130858,5.5
130859,1.0
130860,2.7
130861,3.0
130862,3.7
130863,3.8
130864,3.0
130865,2.7
130866,2.5
130867,2.5
130868,2.8
130869,1.5
130870,2.0
130871,2.2
130872,2.5
130873,5.0
130874,2.8
130875,2.0
130876,3.0
130877,2.8
130878,3.0
130879,2.8
130880,3.0
130881,5.0
130882,1.5
130883,6.8
130884,2.8
130885,3.0
130886,1.8
130887,3.3
130888,5.1
130889,1.5
130890,2.5
130891,2.3
130892,1.8
130893,2.5
130894,3.0
130895,4.7
130896,2.3
130897,4.2
130898,3.5
130899,1.5
130900,1.7
130901,1.8
130902,1.3
130903,3.7
130904,1.8
130905,3.3
130906,2.3
130907,2.5
130908,3.0
130909,2.5
130910,2.7
130911,2.0
130912,2.0
130913,4.3
130914,2.2
130915,3.3
130916,2.5
130917,2.0
130918,5.7
130919,3.8
130920,2.3
130921,2.8
130922,2.8
130923,3.7
130924,3.0
130925,2.3
130926,2.5
130927,4.0
130928,1.8
130929,2.0
130930,2.0
130931,2.3
130932,2.0
130933,3.7
130934,3.0
130935,1.3
130936,3.2
130937,2.0
130938,3.0
130939,5.0
130940,2.5
130941,4.5
130942,2.7
130943,2.8
130944,2.5
130945,2.5
130946,2.2
130947,2.8
130948,4.2
130949,3.3
130950,2.8
130951,2.8
130952,1.0
130953,3.3
130954,2.0
130955,3.0
130956,2.3
130957,2.5
130958,1.8
130959,2.0
130960,2.0
130961,1.8
130962,2.2
130963,4.0
130964,2.2
130965,2.5
130966,1.8
130967,2.0
130968,2.0
130969,2.0
130970,2.0
130971,2.5
130972,1.5
130973,3.3
130974,2.8
130975,1.8
130976,3.0
130977,2.0
130978,4.5
130979,3.5
130980,2.5
130981,2.8
130982,2.5
130983,5.0
130984,2.0
130985,2.2
130986,2.2
130987,2.3
130988,3.0
130989,1.8
130990,3.0
130991,3.5
130992,3.0
130993,3.8
130994,4.8
130995,3.3
130996,2.8
130997,2.2
130998,2.7
130999,1.8
131000,3.3
131001,2.3
131002,3.2
131003,3.3
131004,3.3
131005,2.3
131006,2.3
131007,1.8
131008,4.8
131009,2.5
131010,3.5
131011,3.0
131012,2.0
131013,2.5
131014,2.0
131015,4.7
131016,2.0
131017,3.2
131018,2.3
131019,1.8
131020,1.5
131021,3.2
131022,2.8
131023,4.3
131024,3.3
131025,3.5
131026,3.3
131027,2.3
131028,4.0
131029,2.5
131030,1.8
131031,2.2
131032,2.5
131033,10.6
131034,8.5
131035,8.7
131036,7.6
131037,10.2
131038,7.8
131039,8.8
131040,8.9
131041,6.9
131042,9.0
131043,7.2
131044,8.5
131045,7.9
131046,7.4
131047,9.3
131048,6.7
131049,9.6
131050,6.7
131051,7.6
131052,11.4
131053,7.0
131054,5.5
131055,3.0
131056,4.0
131057,2.5
131058,3.2
131059,2.8
131060,4.5
131061,2.5
131062,2.3
131063,3.8
131064,3.5
131065,3.0
131066,2.0
131067,2.5
131068,2.7
131069,3.8
131070,2.0
131071,2.3
131072,2.5
131073,3.0
131074,4.7
131075,2.5
131076,2.3
131077,3.5
131078,2.8
131079,2.5
131080,2.3
131081,1.8
131082,3.5
131083,2.8
131084,3.8
131085,2.3
131086,2.3
131087,2.0
131088,2.7
131089,3.0
131090,3.0
131091,2.5
131092,2.5
131093,3.0
131094,3.0
131095,2.5
131096,2.0
131097,2.8
131098,2.0
131099,2.0
131100,3.2
131101,2.5
131102,3.0
131103,3.7
131104,3.2
131105,2.0
131106,3.5
131107,2.8
131108,2.5
131109,1.3
131110,2.5
131111,1.7
131112,3.5
131113,3.3
131114,3.2
131115,2.5
131116,5.7
131117,2.5
131118,2.5
131119,3.5
131120,3.8
131121,3.3
131122,2.5
131123,3.7
131124,2.3
131125,3.2
131126,2.3
131127,2.3
131128,2.5
131129,3.0
131130,3.0
131131,2.7
131132,2.8
131133,3.3
131134,5.2
131135,3.0
131136,3.7
131137,2.8
131138,2.5
131139,2.0
131140,3.2
131141,3.0
131142,2.3
131143,4.3
131144,2.5
131145,2.7
131146,3.3
131147,2.5
131148,2.3
131149,2.0
131150,2.5
131151,2.3
131152,3.0
131153,3.5
131154,4.0
131155,3.0
131156,2.5
131157,2.5
131158,1.5
131159,6.0
131160,2.5
131161,2.7
131162,2.3
131163,3.3
131164,3.0
131165,2.7
131166,3.2
131167,3.3
131168,3.5
131169,3.0
131170,2.0
131171,1.8
131172,3.2
131173,2.7
131174,2.8
131175,3.0
131176,2.0
131177,2.5
131178,2.0
131179,3.2
131180,4.5
131181,2.3
131182,2.5
131183,3.8
131184,2.0
131185,2.8
131186,2.8
131187,3.2
131188,1.8
131189,5.7
131190,2.5
131191,3.3
131192,3.7
131193,3.0
131194,3.8
131195,4.0
131196,3.7
131197,3.3
131198,2.0
131199,1.5
131200,3.0
131201,2.0
131202,3.5
131203,3.8
131204,3.2
131205,2.3
131206,1.8
131207,2.3
131208,3.8
131209,3.3
131210,1.8
131211,3.2
131212,2.0
131213,3.0
131214,3.5
131215,2.5
131216,2.5
131217,2.2
131218,3.2
131219,4.5
131220,3.0
131221,3.0
131222,2.3
131223,3.3
131224,2.0
131225,1.8
131226,4.2
131227,3.0
131228,2.7
131229,3.0
131230,2.8
131231,2.0
131232,3.5
131233,3.8
131234,3.8
131235,1.5
131236,1.8
131237,2.0
131238,6.2
131239,3.3
131240,4.7
131241,2.5
131242,3.0
131243,2.8
131244,2.3
131245,3.2
131246,2.7
131247,2.5
131248,1.8
131249,6.3
131250,3.3
131251,2.8
131252,2.8
131253,3.7
131254,7.5
131255,2.2
131256,5.8
131257,2.3
131258,1.5
131259,2.5
131260,3.0
131261,2.5
131262,4.0
131263,4.7
131264,3.0
131265,2.0
131266,1.8
131267,3.2
131268,2.8
131269,2.8
131270,2.3
131271,2.5
131272,3.8
131273,4.0
131274,2.7
131275,2.0
131276,1.8
131277,2.8
131278,2.0
131279,5.0
131280,1.8
131281,1.7
131282,2.0
131283,3.3
131284,2.5
131285,1.3
131286,3.0
131287,2.3
131288,1.8
131289,2.3
131290,2.2
131291,3.3
131292,4.2
131293,3.5
131294,3.5
131295,1.8
131296,3.0
131297,3.0
131298,1.8
131299,3.2
131300,4.0
131301,1.5
131302,3.2
131303,3.0
131304,2.5
131305,2.3
131306,2.2
131307,2.5
131308,2.3
131309,5.5
131310,3.5
131311,2.2
131312,1.7
131313,4.3
131314,6.5
131315,1.3
131316,4.0
131317,3.3
131318,2.5
131319,2.8
131320,2.0
131321,2.0
131322,4.2
131323,3.3
131324,2.5
131325,2.0
131326,3.5
131327,3.5
131328,2.5
131329,1.8
131330,2.0
131331,2.7
131332,2.8
131333,4.3
131334,3.0
131335,2.8
131336,2.7
131337,4.3
131338,2.0
131339,5.2
131340,3.5
131341,2.0
131342,2.2
131343,3.5
131344,2.3
131345,2.0
131346,4.0
131347,3.3
131348,2.8
131349,2.0
131350,1.8
131351,2.7
131352,5.2
131353,8.8
131354,9.5
131355,8.8
131356,7.3
131357,7.7
131358,7.8
131359,11.2
131360,8.0
131361,9.6
131362,9.4
131363,8.2
131364,7.2
131365,8.4
131366,6.2
131367,8.1
131368,6.7
131369,11.8
131370,10.0
131371,11.3
131372,10.3
131373,6.3
131374,7.7
131375,1.8
131376,2.3
131377,16.2
131378,3.2
131379,1.8
131380,4.7
131381,3.0
131382,2.5
131383,3.8
131384,1.8
131385,2.0
131386,27.5
131387,5.2
131388,2.8
131389,3.0
131390,2.0
131391,3.8
131392,3.5
131393,2.3
131394,2.5
131395,1.8
131396,3.0
131397,1.8
131398,2.2
131399,4.5
131400,3.2
131401,2.0
131402,4.0
131403,3.0
131404,3.0
131405,2.5
131406,3.5
131407,2.0
131408,2.0
131409,2.0
131410,2.0
131411,1.5
131412,3.5
131413,3.5
131414,2.5
131415,2.2
131416,2.3
131417,2.5
131418,3.7
131419,2.5
131420,4.0
131421,3.0
131422,2.0
131423,2.7
131424,2.0
131425,1.8
131426,2.5
131427,2.2
131428,1.3
131429,3.5
131430,2.5
131431,2.0
131432,1.5
131433,5.8
131434,5.2
131435,1.8
131436,2.8
131437,1.3
131438,2.7
131439,1.8
131440,1.8
131441,1.7
131442,3.2
131443,4.3
131444,2.2
131445,2.0
131446,2.0
131447,2.2
131448,1.8
131449,2.0
131450,1.7
131451,2.3
131452,3.0
131453,6.0
131454,4.3
131455,2.0
131456,9.0
131457,3.2
131458,3.8
131459,4.2
131460,3.0
131461,2.8
131462,3.0
131463,4.8
131464,2.0
131465,2.5
131466,4.0
131467,2.3
131468,1.5
131469,1.8
131470,2.8
131471,2.5
131472,3.3
131473,4.5
131474,3.0
131475,2.8
131476,3.0
131477,2.3
131478,2.0
131479,3.7
131480,3.0
131481,2.0
131482,2.7
131483,3.3
131484,3.8
131485,2.7
131486,2.5
131487,3.0
131488,2.3
131489,2.8
131490,2.8
131491,2.2
131492,2.0
131493,4.0
131494,4.7
131495,1.8
131496,3.8
131497,2.3
131498,1.5
131499,1.5
131500,2.3
131501,1.5
131502,3.3
131503,5.0
131504,2.5
131505,1.8
131506,3.2
131507,2.8
131508,1.8
131509,2.5
131510,2.3
131511,1.8
131512,3.2
131513,6.3
131514,2.8
131515,2.5
131516,2.7
131517,2.3
131518,4.8
131519,3.0
131520,3.8
131521,3.3
131522,3.0
131523,4.7
131524,3.7
131525,3.0
131526,3.3
131527,2.3
131528,3.0
131529,3.0
131530,2.2
131531,2.5
131532,3.5
131533,3.8
131534,2.5
131535,2.8
131536,2.5
131537,3.0
131538,15.7
131539,4.8
131540,3.3
131541,4.3
131542,4.5
131543,5.8
131544,2.0
131545,2.5
131546,2.5
131547,1.8
131548,3.0
131549,2.0
131550,2.3
131551,2.0
131552,2.2
131553,6.2
131554,3.0
131555,2.5
131556,3.0
131557,2.0
131558,2.0
131559,1.8
131560,2.3
131561,2.8
131562,2.5
131563,4.0
131564,1.8
131565,2.0
131566,2.8
131567,2.7
131568,2.5
131569,3.3
131570,2.7
131571,2.5
131572,3.2
131573,4.5
131574,3.0
131575,2.8
131576,3.8
131577,3.0
131578,2.8
131579,2.0
131580,2.3
131581,2.2
131582,3.2
131583,3.0
131584,2.8
131585,3.3
131586,2.8
131587,3.0
131588,1.8
131589,3.2
131590,2.5
131591,3.5
131592,3.3
131593,5.5
131594,2.2
131595,2.5
131596,2.5
131597,2.3
131598,2.5
131599,4.8
131600,2.7
131601,3.0
131602,2.0
131603,4.5
131604,2.3
131605,1.8
131606,1.8
131607,2.5
131608,2.7
131609,5.5
131610,2.0
131611,2.0
131612,2.0
131613,7.3
131614,3.2
131615,3.2
131616,3.2
131617,1.7
131618,1.8
131619,2.5
131620,3.5
131621,3.0
131622,2.8
131623,3.5
131624,2.2
131625,2.0
131626,1.8
131627,2.7
131628,2.0
131629,2.0
131630,2.0
131631,3.0
131632,1.5
131633,4.8
131634,2.5
131635,1.8
131636,2.8
131637,2.5
131638,3.5
131639,1.8
131640,2.5
131641,3.5
131642,2.8
131643,3.5
131644,2.7
131645,1.8
131646,2.8
131647,3.0
131648,2.0
131649,2.0
131650,2.5
131651,2.5
131652,3.0
131653,5.5
131654,2.8
131655,2.5
131656,2.5
131657,2.5
131658,3.0
131659,4.3
131660,1.8
131661,3.0
131662,2.2
131663,7.0
131664,3.7
131665,2.5
131666,4.2
131667,3.3
131668,4.5
131669,2.8
131670,3.2
131671,2.3
131672,5.5
131673,8.8
131674,2.0
131675,2.0
131676,3.8
131677,3.0
131678,2.3
131679,4.5
131680,3.0
131681,3.0
131682,2.0
131683,3.8
131684,1.5
131685,1.7
131686,2.2
131687,3.2
131688,2.2
131689,3.0
131690,2.5
131691,2.5
131692,2.7
131693,4.7
131694,2.3
131695,3.0
131696,1.8
131697,4.5
131698,3.0
131699,2.3
131700,1.8
131701,1.5
131702,1.5
131703,2.7
131704,2.5
131705,2.3
131706,3.3
131707,2.5
131708,1.8
131709,2.3
131710,2.5
131711,2.0
131712,1.3
131713,3.5
131714,2.0
131715,3.0
131716,1.8
131717,2.3
131718,2.0
131719,6.5
131720,2.2
131721,2.3
131722,1.8
131723,2.5
131724,1.5
131725,1.5
131726,2.2
131727,4.5
131728,2.7
131729,3.7
131730,1.8
131731,2.0
131732,2.5
131733,4.5
131734,2.0
131735,2.3
131736,2.5
131737,1.8
131738,3.5
131739,4.0
131740,3.3
131741,3.0
131742,2.5
131743,5.0
131744,4.0
131745,3.5
131746,3.2
131747,2.2
131748,1.5
131749,3.0
131750,3.2
131751,2.8
131752,1.8
131753,3.5
131754,3.0
131755,4.2
131756,2.2
131757,2.3
131758,3.3
131759,3.3
131760,2.3
131761,2.5
131762,1.5
131763,4.2
131764,2.2
131765,3.0
131766,4.3
131767,1.5
131768,2.5
131769,1.8
131770,2.2
131771,3.5
131772,2.3
131773,3.5
131774,2.5
131775,2.7
131776,2.5
131777,3.5
131778,2.0
131779,6.0
131780,2.5
131781,4.0
131782,2.3
131783,3.8
131784,2.5
131785,2.3
131786,1.3
131787,2.3
131788,1.8
131789,2.7
131790,2.5
131791,3.7
131792,2.3
131793,7.3
131794,1.8
131795,2.8
131796,2.8
131797,3.5
131798,1.5
131799,2.2
131800,2.0
131801,3.5
131802,3.2
131803,4.3
131804,3.0
131805,2.2
131806,3.0
131807,3.0
131808,2.7
131809,2.0
131810,2.5
131811,3.5
131812,1.5
131813,11.1
131814,3.0
131815,2.0
131816,2.3
131817,4.3
131818,4.0
131819,2.3
131820,5.3
131821,3.0
131822,2.2
131823,3.0
131824,2.0
131825,3.7
131826,3.2
131827,2.3
131828,2.5
131829,2.8
131830,1.5
131831,2.5
131832,2.3
131833,5.7
131834,2.5
131835,3.0
131836,3.5
131837,7.0
131838,2.5
131839,4.5
131840,2.5
131841,1.8
131842,2.0
131843,3.5
131844,2.0
131845,2.8
131846,3.5
131847,2.0
131848,3.7
131849,2.8
131850,2.3
131851,2.3
131852,1.8
131853,9.2
131854,2.3
131855,6.3
131856,3.3
131857,2.5
131858,1.8
131859,2.8
131860,1.5
131861,3.5
131862,1.8
131863,3.7
131864,2.5
131865,2.0
131866,4.2
131867,4.5
131868,2.7
131869,4.0
131870,2.7
131871,3.3
131872,17.7
131873,7.2
131874,2.5
131875,1.8
131876,2.5
131877,3.5
131878,4.7
131879,2.5
131880,2.0
131881,2.5
131882,2.5
131883,5.0
131884,2.0
131885,2.8
131886,2.5
131887,2.3
131888,2.7
131889,2.7
131890,4.5
131891,3.5
131892,1.8
131893,4.7
131894,2.5
131895,2.5
131896,2.8
131897,3.5
131898,3.2
131899,4.8
131900,2.0
131901,2.5
131902,2.0
131903,5.3
131904,2.5
131905,2.5
131906,2.3
131907,1.3
131908,3.0
131909,4.0
131910,2.5
131911,3.8
131912,3.0
131913,6.0
131914,3.5
131915,4.0
131916,3.3
131917,2.7
131918,3.2
131919,1.0
131920,1.7
131921,3.5
131922,2.3
131923,3.3
131924,1.5
131925,2.3
131926,2.8
131927,2.5
131928,2.7
131929,3.0
131930,1.8
131931,3.0
131932,2.0
131933,5.0
131934,2.0
131935,2.3
131936,3.5
131937,4.8
131938,2.3
131939,3.3
131940,2.5
131941,3.0
131942,2.5
131943,3.3
131944,3.0
131945,3.3
131946,4.0
131947,2.3
131948,2.5
131949,2.3
131950,2.3
131951,2.8
131952,3.5
131953,2.3
131954,1.5
131955,2.2
131956,2.0
131957,2.0
131958,2.8
131959,2.8
131960,3.0
131961,2.7
131962,2.5
131963,4.0
131964,1.8
131965,2.5
131966,2.0
131967,2.3
131968,3.5
131969,2.5
131970,1.8
131971,1.3
131972,1.8
131973,7.3
131974,3.0
131975,2.5
131976,1.5
131977,2.0
131978,2.8
131979,2.0
131980,2.5
131981,2.5
131982,1.8
131983,4.0
131984,2.7
131985,2.5
131986,2.3
131987,3.2
131988,2.0
131989,2.3
131990,2.0
131991,4.0
131992,2.0
131993,4.0
131994,1.5
131995,1.8
131996,2.0
131997,3.0
131998,5.7
131999,3.8
132000,4.5
132001,3.3
132002,2.5
132003,3.7
132004,2.5
132005,3.5
132006,2.5
132007,2.0
132008,2.8
132009,2.8
132010,4.6
132011,4.2
132012,3.5
132013,5.2
132014,3.0
132015,2.3
132016,2.3
132017,3.0
132018,6.8
132019,2.5
132020,2.3
132021,3.7
132022,2.3
132023,3.5
132024,2.7
132025,4.0
132026,2.0
132027,3.0
132028,3.0
132029,2.5
132030,3.5
132031,3.8
132032,4.8
132033,4.8
132034,2.5
132035,3.0
132036,2.0
132037,2.8
132038,1.5
132039,2.0
132040,2.2
132041,4.0
132042,3.5
132043,5.3
132044,3.0
132045,1.5
132046,3.0
132047,1.8
132048,2.0
132049,2.8
132050,2.8
132051,2.5
132052,2.5
132053,3.7
132054,2.8
132055,3.5
132056,3.0
132057,3.0
132058,2.5
132059,2.0
132060,2.5
132061,2.5
132062,1.8
132063,3.0
132064,2.0
132065,2.5
132066,2.5
132067,2.0
132068,2.0
132069,3.0
132070,2.5
132071,3.0
132072,2.0
132073,7.0
132074,3.0
132075,2.5
132076,3.5
132077,2.5
132078,3.8
132079,4.7
132080,2.0
132081,2.0
132082,2.5
132083,3.3
132084,2.5
132085,4.3
132086,3.0
132087,2.5
132088,4.2
132089,2.5
132090,2.0
132091,3.2
132092,4.5
132093,3.8
132094,2.5
132095,3.3
132096,3.3
132097,1.5
132098,2.2
132099,2.0
132100,3.0
132101,3.0
132102,2.7
132103,7.5
132104,1.8
132105,2.2
132106,2.0
132107,2.7
132108,1.5
132109,3.3
132110,2.7
132111,2.5
132112,2.5
132113,3.8
132114,2.5
132115,2.3
132116,1.8
132117,2.0
132118,2.3
132119,3.5
132120,1.8
132121,2.8
132122,2.7
132123,3.8
132124,3.0
132125,3.0
132126,2.5
132127,2.8
132128,2.5
132129,2.8
132130,3.0
132131,3.8
132132,3.0
132133,3.5
132134,3.2
132135,2.3
132136,7.3
132137,2.5
132138,4.0
132139,1.8
132140,2.3
132141,1.5
132142,3.0
132143,3.8
132144,1.8
132145,3.5
132146,2.7
132147,2.5
132148,2.0
132149,3.3
132150,2.3
132151,2.8
132152,4.0
132153,4.8
132154,2.8
132155,3.0
132156,1.8
132157,3.0
132158,2.7
132159,2.8
132160,2.8
132161,3.5
132162,4.0
132163,4.0
132164,1.8
132165,2.8
132166,3.5
132167,2.0
132168,2.3
132169,1.8
132170,1.8
132171,1.8
132172,3.0
132173,4.8
132174,1.5
132175,1.8
132176,2.8
132177,2.3
132178,3.5
132179,2.7
132180,2.3
132181,1.3
132182,1.7
132183,4.0
132184,3.7
132185,1.8
132186,1.8
132187,2.0
132188,2.0
132189,2.8
132190,3.3
132191,4.0
132192,2.3
132193,3.7
132194,2.5
132195,2.0
132196,2.3
132197,2.5
132198,3.7
132199,3.2
132200,2.2
132201,2.0
132202,1.8
132203,3.8
132204,2.7
132205,4.0
132206,2.0
132207,3.5
132208,4.0
132209,1.8
132210,2.3
132211,2.7
132212,5.5
132213,3.8
132214,2.5
132215,2.7
132216,3.5
132217,1.8
132218,1.8
132219,1.8
132220,2.0
132221,4.5
132222,2.8
132223,3.8
132224,2.0
132225,2.0
132226,3.0
132227,2.0
132228,1.5
132229,1.5
132230,2.0
132231,2.0
132232,1.5
132233,4.0
132234,1.8
132235,2.5
132236,2.0
132237,2.5
132238,1.8
132239,2.0
132240,1.8
132241,3.0
132242,2.3
132243,3.0
132244,2.3
132245,3.0
132246,2.5
132247,2.2
132248,1.5
132249,3.5
132250,3.0
132251,5.5
132252,4.3
132253,5.5
132254,2.2
132255,1.8
132256,2.3
132257,3.0
132258,3.7
132259,2.0
132260,2.8
132261,3.0
132262,2.0
132263,2.5
132264,2.3
132265,2.5
132266,1.5
132267,3.8
132268,2.8
132269,2.0
132270,2.5
132271,3.0
132272,5.8
132273,4.2
132274,2.0
132275,4.0
132276,1.5
132277,3.0
132278,2.0
132279,4.0
132280,4.3
132281,1.8
132282,3.0
132283,4.0
132284,2.2
132285,2.7
132286,3.0
132287,2.0
132288,2.3
132289,2.2
132290,2.8
132291,1.8
132292,2.5
132293,4.5
132294,3.0
132295,3.0
132296,1.8
132297,3.0
132298,2.0
132299,1.8
132300,2.5
132301,1.8
132302,1.3
132303,2.8
132304,3.3
132305,2.3
132306,2.5
132307,2.3
132308,2.0
132309,3.5
132310,3.8
132311,1.5
132312,3.2
132313,5.0
132314,2.2
132315,2.0
132316,2.8
132317,1.8
132318,3.5
132319,2.0
132320,2.8
132321,2.2
132322,2.3
132323,4.0
132324,1.8
132325,5.2
132326,3.5
132327,2.8
132328,2.5
132329,4.5
132330,1.8
132331,1.8
132332,6.0
132333,3.3
132334,2.5
132335,5.5
132336,1.3
132337,3.2
132338,2.0
132339,1.7
132340,2.5
132341,2.0
132342,2.5
132343,4.2
132344,2.3
132345,2.0
132346,3.7
132347,1.8
132348,3.2
132349,2.5
132350,3.3
132351,1.8
132352,2.7
132353,2.8
132354,1.8
132355,2.7
132356,2.8
132357,3.5
132358,3.0
132359,1.5
132360,2.8
132361,2.0
132362,2.0
132363,3.0
132364,2.5
132365,4.5
132366,2.5
132367,1.5
132368,2.0
132369,2.2
132370,3.0
132371,3.3
132372,2.7
132373,3.0
132374,2.0
132375,2.5
132376,1.8
132377,1.5
132378,3.8
132379,2.5
132380,1.8
132381,2.0
132382,2.0
132383,2.3
132384,2.2
132385,2.3
132386,2.0
132387,2.8
132388,3.7
132389,2.0
132390,2.5
132391,2.0
132392,6.0
132393,2.0
132394,3.0
132395,3.8
132396,2.5
132397,1.8
132398,3.0
132399,2.2
132400,3.0
132401,1.5
132402,2.5
132403,2.3
132404,1.5
132405,3.2
132406,3.7
132407,2.5
132408,2.7
132409,3.0
132410,2.3
132411,2.5
132412,2.8
132413,2.8
132414,2.0
132415,3.0
132416,1.5
132417,4.0
132418,2.5
132419,3.0
132420,2.8
132421,1.5
132422,2.7
132423,3.8
132424,3.8
132425,5.7
132426,2.5
132427,3.5
132428,2.3
132429,1.5
132430,3.2
132431,3.5
132432,3.3
132433,4.0
132434,1.5
132435,2.3
132436,6.2
132437,5.0
132438,2.3
132439,4.0
132440,23.2
132441,4.0
132442,1.8
132443,2.8
132444,3.0
132445,2.8
132446,1.3
132447,2.3
132448,3.0
132449,3.0
132450,2.7
132451,2.5
132452,5.0
132453,4.0
132454,5.8
132455,1.3
132456,1.3
132457,13.8
132458,4.5
132459,3.3
132460,1.8
132461,2.3
132462,2.5
132463,4.5
132464,4.8
132465,2.8
132466,2.3
132467,2.8
132468,3.0
132469,3.0
132470,2.8
132471,2.3
132472,2.5
132473,3.0
132474,2.0
132475,1.8
132476,2.2
132477,3.0
132478,3.0
132479,2.8
132480,2.5
132481,2.8
132482,2.5
132483,2.5
132484,3.8
132485,2.3
132486,1.5
132487,2.8
132488,2.5
132489,2.8
132490,2.5
132491,2.5
132492,1.8
132493,3.5
132494,2.2
132495,2.2
132496,2.5
132497,3.5
132498,2.5
132499,3.0
132500,2.0
132501,2.3
132502,3.0
132503,3.5
132504,2.5
132505,2.5
132506,2.0
132507,4.0
132508,3.7
132509,2.0
132510,2.7
132511,3.3
132512,4.0
132513,3.0
132514,3.8
132515,2.0
132516,2.8
132517,2.7
132518,2.5
132519,2.0
132520,3.0
132521,3.0
132522,2.8
132523,4.5
132524,2.2
132525,3.0
132526,3.2
132527,2.5
132528,2.0
132529,2.8
132530,2.5
132531,3.5
132532,2.0
132533,3.0
132534,1.8
132535,2.2
132536,2.8
132537,2.5
132538,2.3
132539,2.0
132540,2.0
132541,2.5
132542,5.2
132543,4.0
132544,2.5
132545,2.5
132546,2.5
132547,2.3
132548,2.8
132549,2.5
132550,2.7
132551,2.0
132552,3.3
132553,3.0
132554,3.7
132555,2.5
132556,2.3
132557,3.0
132558,2.3
132559,4.0
132560,2.5
132561,2.5
132562,2.8
132563,5.0
132564,1.8
132565,2.5
132566,3.5
132567,3.0
132568,2.8
132569,2.3
132570,2.3
132571,5.0
132572,4.7
132573,3.3
